00VTYBDD57,Saturday,7,2016,2
HLFX55DZB0,Sunday,6,2015,2
HLIFAHCBUZ,Saturday,4,2017,1
HLM3HDFUAD,Saturday,4,2017,1
HNBOGV2Y6N,Monday,6,2017,2
HNBVA82T2W,Saturday,10,2017,3
HQBEJO1RIJ,Saturday,12,2018,4
HS9MDRQGA6,Sunday,7,2017,2
HVRUL6S53E,Tuesday,11,2016,4
HWHLFCCX2U,Saturday,4,2017,1
HXLZ2DSR8Z,Saturday,12,2016,4
HXTAGT4990,Saturday,9,2016,3
HZ2MFOYQJ8,Monday,11,2018,4
I32CJUQQ68,Wednesday,12,2017,4
I3PXR1HNZC,Sunday,8,2016,3
I60MNKECZ8,Saturday,5,2017,2
I882PWJYUY,Saturday,10,2017,3
I8WG3KU71A,Wednesday,11,2018,4
I9F4TEMWNT,Tuesday,9,2017,3
IAJED7WAG9,Sunday,9,2015,3
IC3JZ2AH9Y,Saturday,10,2018,3
IDKNH332K1,Sunday,3,2018,1
IFN8ND3CUM,Sunday,5,2016,2
IG8DGEMB3L,Monday,11,2017,4
IKM6WZO16N,Monday,9,2015,3
IKZ43RB5JK,Monday,11,2016,4
INVNL4HJYW,Monday,9,2017,3
IO6WVNZ0GZ,Saturday,9,2015,3
IO846B95KX,Tuesday,6,2017,2
IPNO8N60T8,Monday,4,2018,1
IQVWO71ACV,Monday,5,2017,2
IT5I6IBKAG,Friday,10,2017,3
ITUPLI9D9Q,Saturday,12,2018,4
IUBUETOU2P,Saturday,4,2017,1
IY2UN9VAFM,Friday,12,2018,4
IZYKDGXBAQ,Saturday,12,2016,4
J2TYP7HXR3,Saturday,12,2015,4
J797A8O64O,Sunday,11,2018,4
J906DD41L5,Tuesday,9,2017,3
JB7UXYZF7H,Saturday,11,2018,4
JC4IIAZLKC,Saturday,10,2017,3
JCFRXCTMJ0,Saturday,11,2018,4
JD3QXMG147,Monday,9,2016,3
JEF3C4AK67,Wednesday,11,2015,4
JET022RILE,Sunday,12,2018,4
JF58VZTBUK,Monday,1,2018,0
JFFAYQRRFF,Monday,11,2016,4
JIQTHDXHFM,Tuesday,10,2015,3
JL55RMKG34,Sunday,11,2016,4
JNRUEBYCJW,Friday,10,2018,3
JQGPSWUCSJ,Sunday,11,2015,4
JSKFDWYIID,Sunday,6,2015,2
JTM8FVM92L,Sunday,4,2018,1
JV1QURW1N5,Monday,6,2015,2
JVGMD11CEK,Saturday,9,2018,3
JXJ2563PCF,Saturday,10,2017,3
JY9OK8W0EV,Wednesday,10,2018,3
JZ1KG6G65H,Sunday,6,2017,2
JZX50WNBX2,Saturday,1,2018,0
K3PFZYC70F,Saturday,8,2015,3
K4GDSW809Y,Saturday,12,2016,4
K4UF6MNCUO,Monday,1,2017,0
K4YARNNHIO,Saturday,9,2015,3
K69KDE3WCK,Sunday,1,2018,0
K6KTU9EN19,Saturday,5,2016,2
K6UEINLSDD,Monday,10,2018,3
K7NG9CBVKM,Wednesday,5,2016,2
K82EVSWQEP,Tuesday,4,2016,1
KALCXG4SD4,Friday,9,2017,3
KBXH04NOS3,Friday,9,2017,3
KDMYN5G4CE,Saturday,10,2018,3
KFBQQT7T10,Thursday,12,2016,4
KH2ZUNDL48,Wednesday,10,2016,3
KHD1IE1S0Z,Monday,5,2015,2
KHMR2F8LF1,Tuesday,6,2015,2
KJ7XRWKFSF,Thursday,1,2017,0
KL5FA4HQWN,Sunday,7,2015,2
KLFZ53P50U,Sunday,3,2018,1
KLNC0NXZJ8,Monday,11,2018,4
KNYW57ICJ9,Sunday,2,2016,1
KOQV51WX83,Thursday,2,2015,1
KP6X4I32ET,Sunday,7,2016,2
KQLWJ0MWX1,Saturday,6,2018,2
KR48281SHG,Saturday,12,2016,4
KSXVU0IQIW,Wednesday,11,2018,4
KWYMO86VXG,Friday,10,2017,3
KXJ755K60W,Thursday,12,2015,4
KYJ8C78ITQ,Monday,8,2015,3
KYTQ8L4ZMS,Friday,1,2015,0
KZ5PRPK4X7,Tuesday,10,2015,3
KZQUKDWZ6V,Tuesday,9,2017,3
L01EEM9A7T,Thursday,1,2017,0
L07650MOV9,Saturday,12,2018,4
L18K9MSW46,Tuesday,8,2018,3
L2EISQ8A3Z,Saturday,10,2017,3
L2JUJWMTL6,Sunday,11,2018,4
L2RLG77D9O,Tuesday,5,2017,2
L64A1U8AGM,Tuesday,9,2017,3
L67F3K06TU,Friday,6,2018,2
LCGES8HIKW,Saturday,12,2015,4
LCIN17IWCO,Saturday,9,2016,3
LCW4172TOD,Sunday,6,2016,2
LDZTA4TAZR,Monday,11,2018,4
LE9GPY2NSZ,Wednesday,10,2015,3
LEL5GYIFO5,Monday,12,2017,4
LF1PFSDFA5,Saturday,4,2017,1
LG07OOZ6GF,Saturday,5,2016,2
LGH7ONUQVO,Monday,11,2015,4
LN65P1VJCA,Monday,12,2017,4
LORUOXVVK4,Sunday,1,2015,0
LOTTUE26EM,Sunday,7,2015,2
LQ5MJK6ER5,Sunday,12,2017,4
LRJADYCF8S,Saturday,12,2018,4
LRL9QH3BRQ,Tuesday,1,2018,0
LSV9BF1X5N,Thursday,11,2017,4
LTF5TTQCXN,Tuesday,6,2018,2
LTH43E8I0J,Wednesday,7,2015,2
LUX93K45OF,Tuesday,11,2018,4
LW1518R6FR,Monday,8,2015,3
LW5A11HAS2,Wednesday,9,2015,3
LWRI2T5JC9,Tuesday,9,2017,3
LXB7ZTN16V,Sunday,7,2018,2
LXC5B1Q2SY,Tuesday,11,2017,4
LXDEA3U8P1,Sunday,6,2015,2
LZU3GT1X6K,Saturday,9,2018,3
M01ALQCHW6,Saturday,6,2018,2
M0RM4KSF0S,Tuesday,6,2015,2
M1JIOFKMNR,Tuesday,6,2015,2
M2N3AWX60V,Sunday,7,2017,2
M3CD1MD4L0,Sunday,3,2016,1
M51EB3552D,Wednesday,8,2015,3
M59NOK0S0Z,Wednesday,5,2015,2
M710EEINC8,Friday,9,2017,3
M76IROZUA8,Friday,4,2017,1
M78AELAOQG,Tuesday,9,2015,3
M9XL1YZEA3,Saturday,9,2016,3
MBPO2VVF40,Thursday,9,2016,3
MGTQ9YKWNM,Saturday,6,2018,2
MGTVK8RLDX,Tuesday,8,2017,3
MIRE12M081,Friday,11,2018,4
MMTT5UDG4X,Thursday,9,2017,3
MMULEVHHBD,Tuesday,11,2017,4
MNPSIU0Y2E,Sunday,2,2015,1
MOMNM239PK,Tuesday,11,2018,4
MP6SCTF1FS,Monday,10,2018,3
MPISR2M0K4,Monday,5,2015,2
MPZCJ7C3C0,Friday,6,2018,2
MSWCUDSH27,Sunday,6,2018,2
MT7AZTOKCY,Sunday,3,2015,1
MWKXI05ODY,Tuesday,12,2018,4
N115L9128S,Monday,9,2017,3
N1CURLRP2R,Saturday,4,2017,1
N4FDFHEQ0Z,Tuesday,8,2016,3
N582RE5DEI,Monday,11,2018,4
N76BUXO12V,Sunday,12,2018,4
NBTUY8U49S,Tuesday,5,2016,2
NETQPN7KS8,Sunday,3,2017,1
NFF5M1UXMH,Tuesday,12,2017,4
NFVLG6GIQ1,Saturday,4,2018,1
NG11YY2BD9,Wednesday,11,2015,4
NJ4GGL4NL0,Sunday,11,2016,4
NLAXSNRS7D,Monday,7,2018,2
NLERTMAWV9,Saturday,1,2015,0
NLRCT157OH,Sunday,9,2015,3
NPIMQ2KQ1Y,Monday,6,2015,2
NQEXLZKV7O,Tuesday,10,2016,3
NQL7FJ84ZL,Sunday,7,2018,2
NRLW1UC6NH,Thursday,12,2016,4
NT6E7ZIJGI,Tuesday,12,2016,4
NU0SM4FRNR,Saturday,3,2017,1
NUED3DETDH,Sunday,1,2016,0
NUYZRB6N14,Friday,10,2017,3
NYURA3PRCH,Monday,5,2018,2
NZDVR8SDGW,Friday,7,2017,2
O0K7OYLYP0,Tuesday,6,2017,2
O1QUQQPIKZ,Saturday,3,2015,1
O1YIOLXZ90,Tuesday,6,2015,2
O3VWVHNKJ6,Monday,4,2018,1
O4B0MOT7ZC,Friday,10,2017,3
O4SE6QCTN2,Friday,10,2017,3
O5E3REHVB5,Saturday,12,2017,4
OC7ELWAPQJ,Tuesday,9,2017,3
OD6YZM65MS,Sunday,7,2017,2
OFEGZUQ198,Friday,2,2018,1
OFYZB7XCNR,Thursday,9,2015,3
OGHIW0RIO4,Saturday,4,2017,1
OGL8MF2BIF,Tuesday,6,2015,2
OIYT68U936,Saturday,12,2018,4
OJHEAOJLGP,Saturday,10,2017,3
OM4H8PFUYT,Tuesday,1,2018,0
OOR8D6VFW5,Saturday,4,2018,1
OPNFTHFPIN,Tuesday,1,2015,0
OPW91UB0JV,Monday,4,2016,1
OTHS0139N2,Sunday,8,2017,3
OUMO1U0AFI,Saturday,8,2015,3
OUNCGIJIUV,Monday,4,2015,1
OVAFCVXF9N,Monday,3,2017,1
OVCSJ8DGHU,Sunday,12,2017,4
OVLYD8KI0F,Thursday,11,2016,4
OVWWAY9EWB,Monday,11,2015,4
OWBAO60NQF,Saturday,3,2018,1
OX3OV1JVK4,Saturday,12,2018,4
OXN8MF1EPI,Saturday,1,2015,0
OY6W0OVDXG,Sunday,3,2018,1
OZ984Z56VC,Monday,5,2018,2
P11OAKOTKU,Sunday,6,2017,2
P1J27Q1K2H,Monday,6,2017,2
P6YYN57OPC,Sunday,3,2017,1
P72HK69IWG,Sunday,9,2015,3
P7U4O8QG37,Tuesday,11,2016,4
P9WSBOGRC6,Tuesday,8,2015,3
PAMQYNXZVP,Tuesday,5,2016,2
PAVU1IHSFH,Tuesday,6,2017,2
PBSLPUU7O4,Saturday,12,2015,4
PCSSVKKCSQ,Saturday,12,2018,4
PDP4NYL4RY,Sunday,5,2016,2
PDTXQ2QM9Y,Sunday,11,2017,4
PFHXXBDZO4,Monday,12,2016,4
PGHVZFVZKG,Thursday,11,2015,4
PKTAKBABMS,Monday,6,2017,2
PNU3LG1XJB,Friday,11,2017,4
PP3KNKXOQO,Saturday,11,2018,4
PPSC2B1OSQ,Tuesday,5,2017,2
PRMAIH87KH,Monday,6,2017,2
PRRJDGQ7N4,Wednesday,12,2018,4
PS1T0RFUB7,Saturday,9,2016,3
PUSY1VSMIZ,Saturday,10,2017,3
PW7QZSX1ZW,Monday,8,2015,3
PY2Y32R9GS,Tuesday,9,2017,3
Q0TACNB7T0,Sunday,6,2018,2
Q23S9RLDRC,Wednesday,10,2016,3
Q2VUOJ64A4,Monday,11,2017,4
Q6RW4RTLSQ,Tuesday,4,2018,1
QAAF2JSL0D,Saturday,4,2017,1
QB2XKZWB9T,Thursday,9,2016,3
QBSCY4A0WH,Friday,10,2018,3
QFFWONHF7H,Sunday,12,2018,4
QGOTDIQ04Q,Tuesday,11,2018,4
QKJ5RU7APN,Saturday,12,2016,4
QKVY9PJJ7A,Wednesday,9,2017,3
QLQDTBRD6Y,Tuesday,9,2017,3
QQ0F39ONO5,Friday,9,2017,3
QQS29XW4FA,Monday,3,2017,1
QUH0VFUVB9,Thursday,5,2017,2
QV65OXN5FS,Tuesday,11,2017,4
QXI9WXPT3C,Thursday,10,2015,3
QZBMTBHT2R,Monday,11,2015,4
R0MDGCXX21,Saturday,12,2015,4
R0Z4SC7B3T,Wednesday,2,2016,1
R2F5Z52KQP,Saturday,9,2016,3
R2HVVRLH9L,Wednesday,11,2015,4
R3UGID7G4D,Monday,6,2017,2
R5B4Q0570U,Tuesday,10,2017,3
R773CH6ZNZ,Monday,11,2018,4
RB9NL4K41K,Wednesday,11,2018,4
RCTJKX7YY8,Monday,12,2017,4
RGYO82P4CD,Saturday,12,2015,4
RHXGHSD8DL,Saturday,8,2015,3
RJHPP35FVT,Friday,7,2017,2
RKMIB1V3ED,Wednesday,6,2018,2
RLA2VOP3WK,Saturday,5,2016,2
RLEYOTTHHY,Monday,2,2017,1
RMGQUQTRXY,Saturday,4,2016,1
RMQ9SEU0RL,Friday,12,2017,4
ROUGFWM8R6,Tuesday,11,2016,4
RS5OBUK1HX,Tuesday,9,2018,3
RSBOIJ8OY2,Friday,12,2016,4
RSDVFO437H,Sunday,1,2018,0
RSDYOUN7L2,Saturday,12,2018,4
RUL76RTEW4,Thursday,5,2015,2
RVPN2Q0OQT,Sunday,4,2017,1
RVR8CCN66S,Sunday,6,2016,2
RVS6BCP3HI,Monday,11,2018,4
RYI44IS7FM,Saturday,5,2018,2
RYL32L7U8S,Saturday,6,2018,2
RZBHQR44WP,Friday,9,2017,3
S19J5MF5BJ,Monday,6,2015,2
S1J2WI57ZQ,Monday,4,2015,1
S5WT1IKPY1,Tuesday,5,2016,2
S5YU620C6I,Friday,5,2017,2
S7R3CZ1E0Y,Monday,6,2015,2
SCXJ87B9QM,Sunday,4,2017,1
SDE4RLVN9Q,Tuesday,8,2016,3
SG25QEYD4P,Tuesday,9,2018,3
SI3KX3PJXI,Friday,12,2018,4
SIN7B45LA6,Saturday,8,2017,3
SIVCUB7ZU9,Sunday,12,2018,4
SJ75I23U9Q,Thursday,5,2015,2
SK7KC7VM8D,Monday,1,2018,0
SLDAKF3AU5,Saturday,5,2016,2
SM8CUW7T0A,Wednesday,2,2016,1
SNV0OPQLK4,Sunday,3,2015,1
SO89RAIW5S,Sunday,1,2015,0
SOD5N5FQ9Y,Wednesday,11,2015,4
SQ3KY8YT9P,Sunday,6,2015,2
SSQYKF5DZZ,Wednesday,12,2015,4
SSYRG01MVR,Saturday,6,2017,2
SUWKJYLOCE,Friday,4,2017,1
SV2COYV9IE,Saturday,12,2016,4
SWPG11WO39,Wednesday,8,2015,3
SWSNF095R3,Friday,11,2017,4
SWYHJPTLH1,Saturday,5,2016,2
SXD19AAD2Q,Tuesday,5,2017,2
SY353669LS,Tuesday,4,2016,1
T06CJE2H0H,Monday,8,2015,3
T0OZ5YJMPH,Tuesday,9,2018,3
T1GR6XAG5A,Sunday,5,2017,2
T1PBN7QPBG,Saturday,10,2017,3
T4641MMC4I,Saturday,3,2017,1
T6PBHVSMJS,Monday,9,2017,3
T71B5ZGUJM,Wednesday,3,2016,1
T7CUCMYNA2,Monday,12,2017,4
T7M4A5001T,Wednesday,11,2017,4
T7W1VJFIIM,Monday,11,2015,4
TEC0DBW37G,Sunday,8,2016,3
TICEMRBNQU,Saturday,7,2016,2
TJFRHJCQQ2,Tuesday,11,2018,4
TJVEFYY9WT,Saturday,4,2017,1
TKDU76IAN6,Monday,6,2015,2
TLBGLI18LZ,Sunday,11,2016,4
TMX5IU3ET7,Tuesday,5,2018,2
TNKVEHERV8,Monday,6,2017,2
TP4U5VCKHX,Monday,9,2016,3
TQ2EZJ58ZD,Wednesday,5,2015,2
TQGI3FI9EO,Tuesday,11,2016,4
TTHTV2OGRE,Sunday,6,2015,2
TU9J001KZ2,Tuesday,8,2017,3
TUGILBPQIB,Tuesday,6,2017,2
TVA5KB29UO,Tuesday,6,2017,2
TVFI8UI1PL,Sunday,1,2018,0
TVV83AT1A2,Saturday,4,2017,1
TXGTS3W1AY,Saturday,12,2016,4
TYBEH22BSG,Saturday,8,2018,3
U2OOQP234G,Tuesday,6,2017,2
U35AK4ANIF,Friday,11,2017,4
U5XS0F8HZ8,Monday,1,2018,0
U5ZVIXT5XQ,Saturday,6,2017,2
U6X522UJNR,Saturday,5,2016,2
U8FI6ATISN,Thursday,3,2018,1
U91EED5VQV,Friday,9,2017,3
U99U0S5ZM6,Tuesday,2,2018,1
UA8QX25TN1,Monday,7,2017,2
UA9JY41AKA,Sunday,11,2016,4
UC8F244JVB,Saturday,12,2017,4
UCJSCDJ9AW,Wednesday,12,2017,4
UDDV41L7QD,Monday,10,2016,3
UGGVESF6J4,Saturday,6,2018,2
UINWVTR771,Tuesday,1,2018,0
UIY1NIR7YR,Sunday,7,2015,2
UJUBZQ2929,Sunday,12,2017,4
UKVT425WF2,Saturday,9,2015,3
UMHPFYTJPQ,Tuesday,11,2017,4
UMT1EFU9NA,Saturday,6,2017,2
UMXI9CJE6T,Saturday,12,2016,4
UMYA34XS2V,Tuesday,7,2017,2
UO9KTH2889,Wednesday,12,2016,4
UOFG5CHT9G,Sunday,1,2017,0
UPO8REFBB7,Monday,3,2016,1
UPZCO5HC1Y,Sunday,6,2015,2
UQ7QATCMIL,Saturday,12,2016,4
UTCF0DYO9X,Tuesday,8,2017,3
UTFAHD2CPI,Monday,12,2017,4
UURV5CVRD8,Sunday,10,2016,3
UWI822BKUP,Monday,6,2015,2
UWS5LUG581,Tuesday,12,2016,4
UX0FGL5RTI,Saturday,1,2016,0
UX25BN6CIL,Tuesday,4,2016,1
UX7M9DDH17,Tuesday,9,2018,3
UYUJK56WY7,Sunday,6,2018,2
V0LQACB7CQ,Sunday,6,2018,2
V2BCNQKKC8,Sunday,6,2018,2
V79K2T3TM7,Sunday,6,2016,2
V7B8L8GF9N,Monday,9,2018,3
VB1RW1RZ0R,Monday,12,2017,4
VDA9EO4HCD,Monday,11,2016,4
VE44HXQVF7,Friday,10,2016,3
VER1SFK8QI,Tuesday,6,2018,2
VFKWXRYBB9,Friday,12,2018,4
VGYE97MDQH,Sunday,11,2016,4
VI0YXDPRIF,Tuesday,8,2018,3
VICA8HKA9L,Thursday,5,2015,2
VIVE411NGE,Monday,6,2017,2
VJ29V3DU0A,Saturday,4,2018,1
VJ3SXDMB9C,Sunday,11,2018,4
VKNU3FFGL8,Tuesday,9,2015,3
VNCF901JDM,Sunday,6,2018,2
VP6HB2ICCL,Tuesday,6,2015,2
VSCUH0XSY6,Sunday,12,2018,4
VSY4Y1NSUA,Sunday,9,2017,3
VT6LHFEELV,Monday,6,2017,2
VUL9NQVQ6D,Saturday,6,2018,2
VUUBGZLR4D,Sunday,11,2016,4
VUUP7SBND8,Saturday,10,2017,3
VX7PWUYDWN,Saturday,2,2015,1
W1FSP9GJO4,Friday,11,2018,4
W3YFC4GF01,Sunday,12,2017,4
W48PY5NZ76,Saturday,12,2018,4
W5D9EDDIQW,Tuesday,12,2016,4
W6J85JKFUR,Wednesday,12,2015,4
W7JM0OZ8YQ,Wednesday,11,2018,4
W9TEO2X0BK,Monday,5,2015,2
WE2DWWRWXM,Monday,9,2015,3
WE85R9O7RR,Saturday,6,2018,2
WF4E20MTT1,Thursday,12,2016,4
WGTFGK5UI4,Sunday,6,2015,2
WGW2KY1V9F,Tuesday,6,2015,2
WJI5WUVXFN,Wednesday,7,2015,2
WJWZICFOEN,Monday,4,2018,1
WMQ21W6JML,Saturday,11,2017,4
WPF42228TZ,Wednesday,11,2015,4
WPHNDECA6W,Sunday,9,2018,3
WQX521YJTG,Friday,9,2017,3
WUQ4OI98RU,Monday,9,2018,3
WUWLSML8LM,Sunday,11,2015,4
WV2ZZJYM2H,Tuesday,12,2016,4
WWUE0WOLYN,Friday,7,2018,2
WXH128VT7I,Sunday,12,2018,4
WYIP2RWSJ0,Saturday,8,2017,3
X1B1LL6NJ2,Sunday,2,2017,1
X4MJRJ7912,Saturday,8,2018,3
X6YAXGCS6V,Tuesday,1,2018,0
X7ZVDRMIMF,Sunday,2,2016,1
X8KOV2ENSW,Friday,1,2015,0
X9ZEZXMVPV,Monday,3,2017,1
XA1O6M63QG,Monday,11,2016,4
XDC54N76NF,Sunday,3,2015,1
XE24GA0MLO,Sunday,12,2018,4
XHF3R6TSQ4,Tuesday,1,2015,0
XHSY276PJ9,Sunday,3,2015,1
XHXUVDAAQR,Sunday,6,2016,2
XIJHB04HP9,Wednesday,9,2016,3
XITZNKORR0,Sunday,4,2018,1
XK7K1WGFHM,Monday,11,2017,4
XMOU4JPWM9,Wednesday,8,2017,3
XMRR8OAV0Q,Tuesday,6,2017,2
XNWEH9Y83R,Saturday,5,2016,2
XSY9SNMMA2,Sunday,7,2017,2
XT0EGJCOKB,Tuesday,8,2017,3
XTEAWYQ393,Friday,10,2017,3
XUJVSIIFY5,Wednesday,12,2016,4
XUZ70BLUAZ,Wednesday,10,2016,3
XV1B4CPF7O,Sunday,6,2018,2
XVD3NF96SV,Saturday,6,2017,2
XXWEEVPRDL,Tuesday,5,2017,2
XZLXA7THI5,Tuesday,8,2018,3
Y00OPE73Q9,Monday,6,2015,2
Y0BAQG1JV4,Friday,7,2018,2
Y2NC2KD0CN,Saturday,12,2015,4
Y3Q85MXV4M,Monday,1,2018,0
Y4CM4ZT8KK,Saturday,4,2017,1
Y5KG9C2VCL,Wednesday,3,2016,1
Y5TQRKYTX8,Sunday,6,2016,2
Y74E6QY1VA,Friday,10,2017,3
Y9J3V7VEFH,Monday,9,2016,3
YAHR7N9RKV,Saturday,5,2018,2
YCOBFA57B2,Tuesday,5,2017,2
YFWLUC9UOV,Wednesday,10,2016,3
YH5Y1NCJHO,Saturday,12,2018,4
YJNQMOWPIM,Sunday,12,2018,4
YJWVNIOACH,Monday,10,2017,3
YJZ4XKDGOL,Saturday,4,2017,1
YKXEO7PKL5,Friday,10,2017,3
YKXM7MUZGN,Sunday,11,2016,4
YKZYVEGAZ5,Saturday,10,2017,3
YLVO6B4513,Friday,10,2018,3
YM6GTPWBGI,Tuesday,9,2017,3
YMF4X0S6BL,Thursday,7,2015,2
YN25DNJARI,Tuesday,3,2018,1
YN47XKPA7R,Thursday,8,2015,3
YN57PTSV77,Thursday,11,2016,4
YNA4A2GLGO,Sunday,1,2018,0
YNNWUIWFBZ,Tuesday,11,2016,4
YO5CCLXUT4,Sunday,5,2017,2
YO8UMG51A7,Sunday,12,2016,4
YOWWDHQ4MR,Sunday,9,2017,3
YRUIXT1ION,Friday,9,2017,3
YSYHDHQUAX,Sunday,9,2018,3
YTYRAF4H1X,Monday,7,2017,2
YUK6YSUTYL,Saturday,4,2017,1
YWDUIGUFEV,Tuesday,12,2018,4
YX44UQE858,Friday,6,2018,2
Z3SA23YHAS,Wednesday,12,2015,4
Z4LAESX332,Saturday,12,2018,4
Z8FMBZH3KB,Saturday,8,2018,3
ZCI2FPDH39,Friday,6,2018,2
ZE15TYR3YW,Monday,9,2015,3
ZEJYOZZBKG,Tuesday,9,2015,3
ZGCWZAUMW1,Monday,6,2015,2
ZGJLL7ODLP,Thursday,1,2017,0
ZJGTSQUCYT,Monday,6,2015,2
ZNIUHTXTTX,Tuesday,6,2015,2
ZOKNJQNXAZ,Monday,9,2017,3
ZQ0M8H4POA,Tuesday,12,2017,4
ZQP40TRP9S,Tuesday,8,2017,3
ZQRQT6HWGL,Tuesday,8,2017,3
ZRMC6XNMAJ,Sunday,8,2016,3
ZS3TMK6W9Q,Thursday,4,2016,1
ZST3Q73WM8,Sunday,8,2015,3
ZT4R3H90O0,Monday,9,2015,3
ZTFIYCISWS,Monday,10,2016,3
ZV32ZS8A8U,Monday,10,2016,3
ZZOU339LKT,Friday,12,2018,4
